wL0HYGv41L45c4ESAd74-A,the,chef,and,inventor,is,an,amazing,person,host,and,perfectionist,so,if,you,want,to,have,your,breakfast,your,way,all,the,time,and,not,some,of,the,time,then,visit,them,soon,lunch,or,breakfast,or,brunch,or,combo,they,will,accomodate,most,request,and,make,fresh,cooked,to,order,not,many,local,spots,make,it,without,local,supporters,and,travelers,so,keep,on,visiting,and,posting,your,experiences,make,suggestions,and,help,them,grow,an,independent,purveyor,of,fine,foods,and,coffees,etc,not,corporate,shlock,stuff,you,pay,an,arm,and,leg,for,and,and,support,their,marketing,expenses,for,adverts,on,primetime,good,luck,ben,and,wilma,family,
wL0HYGv41L45c4ESAd74-A,enjoying,my,cafe,mocha,with,great,friend,the,owner,is,awesome,thank,you,carolina,
wL0HYGv41L45c4ESAd74-A,love,this,place,have,made,it,one,of,my,weekly,outings,as,well,as,well,on,the,weekends,the,staff,is,very,friendly,and,the,owner,is,extremely,accommodating,try,something,different,every,time,in,there,and,continue,to,love,everything,that,they,put,up,on,their,menu,boards,java,myhappy,place,
wL0HYGv41L45c4ESAd74-A,have,been,coming,here,pretty,regularly,for,the,last,five,months,and,can,honestly,say,am,always,blown,away,when,get,lunch,or,breakfast,here,their,coffee,and,smoothies,are,always,on,point,but,the,food,is,what,really,come,for,from,breakfast,sandwiches,omelettes,soups,to,salads,everything,is,fresh,farm,to,fork,and,homemade,recently,tried,their,crab,bisque,which,the,owner,makes,from,scratch,little,pricey,at,times,but,overall,solid,coffee,shop,
wL0HYGv41L45c4ESAd74-A,we,have,been,going,here,for,few,years,now,and,have,always,loved,the,food,drinks,atmosphere,and,staff,it,takes,lot,of,overhead,to,run,small,cafe,so,it,understandable,how,the,prices,are,little,more,than,the,local,chains,like,dunkin,the,food,and,coffee,is,far,superior,to,the,local,chains,and,all,fresh,and,home,made,we,need,more,places,like,this,in,our,sleepy,little,town,
wL0HYGv41L45c4ESAd74-A,love,this,cafe,the,food,is,always,delicious,love,the,soups,and,sandwiches,they,always,have,vegetarian,options,which,is,really,nice,the,coffee,is,amazing,and,they,sell,their,coffee,beans,and,will,even,grind,them,for,you,so,it,fresh,what,really,love,about,this,place,is,the,wonderful,service,and,feel,comfortable,eating,in,or,just,drinking,coffee,and,reading,or,hanging,out,it,also,great,place,to,shop,for,gifts,especially,if,you,want,something,artistic,and,different,
wL0HYGv41L45c4ESAd74-A,this,is,great,place,for,this,little,town,awesome,food,and,coffee,drinks,the,owner,is,full,of,cheer,and,will,make,you,coffee,drink,even,if,it,not,on,the,menu,the,decor,is,pretty,cool,and,there,is,no,pressure,to,leave,when,you,re,enjoying,your,coffee,with,book,you,found,on,the,shelf,small,dogs,are,allowed,in,the,place,which,made,me,so,happy,love,it,
wL0HYGv41L45c4ESAd74-A,love,the,atmosphere,and,the,food,drinks,great,place,always,feel,comfortable,and,at,home,
wL0HYGv41L45c4ESAd74-A,gotta,give,some,love,to,places,like,this,with,starbucks,dunkin,and,what,seems,like,million,other,coffee,chains,out,there,it,refreshing,to,see,the,real,thing,amongst,all,the,copies,we,have,real,coffee,shop,in,town,that,both,unique,and,comfortable,see,lot,of,the,same,people,here,when,stop,in,some,seem,to,park,themselves,there,for,while,unbothered,and,that,is,exactly,how,it,should,be,wish,had,the,time,to,grab,book,and,join,them,the,owner,and,barista,are,friendly,and,always,striking,conversations,with,customers,too,drinks,are,around,what,you,would,pay,at,starbucks,and,feel,like,the,specials,don,change,much,but,don,stray,too,far,so,not,bothered,great,place,to,meet,up,try,the,dirty,chai,
wL0HYGv41L45c4ESAd74-A,adorable,place,good,coffee,tons,of,tea,choices,and,very,tasty,food,owner,ann,is,wonderful,menu,is,great,fell,in,love,with,the,brie,apple,sandwich,on,croissant,yum,
wL0HYGv41L45c4ESAd74-A,had,great,breakfast,here,the,menu,had,some,fancier,items,on,it,and,also,just,regular,sandwiches,coffee,specials,are,also,great,gluten,free,items,as,well,place,is,nice,quiet,relaxing,place,to,get,together,with,girlfriend,to,catch,up,will,go,back,again,
wL0HYGv41L45c4ESAd74-A,location,java,good,day,is,located,right,on,main,street,in,east,grenville,the,location,really,couldn,any,better,there,is,plenty,of,on,street,parking,right,near,the,lovely,cafe,ambience,the,place,is,laid,out,with,some,traditional,cafe,style,tables,in,the,front,with,living,room,type,setup,in,the,back,it,is,perfect,for,getting,cup,of,coffee,having,cup,of,soup,or,eating,muffin,with,some,friends,while,discussing,good,book,they,have,number,of,events,that,usually,are,in,the,back,of,the,cafe,and,they,are,all,great,time,they,do,good,job,of,having,book,clubs,game,clubs,or,musical,events,service,everyone,at,jgd,is,super,duper,friendly,and,helpful,we,ve,been,there,number,of,times,and,everyone,there,is,always,smiling,and,happy,to,be,of,service,the,food,the,muffins,are,very,good,always,tasty,and,fresh,haven,had,any,of,the,hot,food,but,hear,it,is,quite,good,the,coffee,is,always,piping,hot,and,full,of,flavor,they,always,have,choice,of,different,coffees,and,teas,on,hand,for,whatever,you,are,in,the,mood,for,we,really,enjoy,going,to,java,good,day,we,ve,never,had,bad,experience,and,go,there,whenever,we,can,overall,atmosphere,service,food,price,overall,pros,good,food,good,drinks,good,times,cons,none,really,go,again,for,sure,bruce,is,the,author,of,five,books,sands,of,time,towering,pines,volume,one,room,the,star,of,christmas,philadelphia,story,lance,carter,detective,novel,the,insider,story,lance,carter,detective,novel,
wL0HYGv41L45c4ESAd74-A,jgdc,menu,is,ever,changing,and,always,fabulous,last,week,had,an,apple,and,brie,croissant,super,crisp,granny,apple,and,buttery,croissant,melt,in,your,mouth,delicious,their,soups,are,all,homemade,and,divine,too,and,baked,goods,fresh,baked,goodies,galore,the,drink,flavors,range,from,vanilla,all,the,way,up,to,hawaiian,salted,caramel,yes,for,real,before,java,good,day,had,never,had,an,italian,soda,now,hooked,highly,recommend,this,cafe,
wL0HYGv41L45c4ESAd74-A,opened,few,minutes,early,for,me,and,had,freshly,brewed,sumatra,friendly,and,great,service,too,perfect,morning,discovery,
wL0HYGv41L45c4ESAd74-A,great,food,coffee,and,friendly,staff,also,they,have,great,art,to,buy,on,the,walls,
wL0HYGv41L45c4ESAd74-A,devine,coffee,and,hand,made,food,is,to,die,for,specialty,menu,updated,weekly,with,choices,to,satisfy,anyone,haven,tried,the,pastries,cookies,etc,but,when,in,for,my,weekly,coffee,visit,my,mouth,waters,definitely,enjoy,the,relaxing,atmosphere,while,surfing,the,net,and,sipping,my,iced,lattes,yum,no,other,coffee,places,compare,gasp,have,even,deviated,from,national,coffee,chains,as,their,coffee,is,of,no,comparison,staff,is,great,cannot,wait,until,my,next,visit,
ZYEBy4pbqHc-u3Pnb5keeQ,tons,of,variety,very,good,dogs,keep,trying,different,things,very,unique,and,interesting,selection,
